department,section,segment,avg_consum_mean,avg_consum_std,qty_customers_count
8,2,101,174.80391438802084,,1
8,2,107,146.93307495117188,,1
8,2,108,183.51708984375,,1
8,2,207,163.87407938639322,30.916824096914198,2
8,3,3,299.2154134114583,,1
8,3,7,340.9110921223958,,1
8,3,102,104.1913350423177,,1
8,5,8,301.74729410807294,92.89411054873325,2
8,5,105,151.5643310546875,,1
8,5,305,207.4665730794271,,1
8,6,3,228.18225945366757,168.01049628730425,3
8,7,2,7.633166631062825,,1
8,8,6,155.49000040690103,51.77777608616576,2
8,8,8,405.0872395833333,,1
8,9,3,105.5140889485677,,1
8,9,4,180.0186767578125,,1
8,9,101,163.64283243815103,,1
8,10,1,94.81182861328125,,1
8,10,2,331.3808186848958,,1
8,10,4,313.7479248046875,,1
8,11,205,156.0887451171875,,1
8,12,2,147.82250213623047,98.54970960888117,2
8,12,5,19.859583536783855,,1
8,12,104,161.24307759602863,126.60699299073728,2
8,13,105,113.65491739908855,,1
8,13,204,145.41441853841147,,1
8,13,206,58.01587677001953,40.06885557716997,2
9,1,2,230.83333333333334,,1
9,1,7,367.4918212890625,,1
9,1,16,288.4823404947917,,1
9,1,24,177.06480238172745,158.62327875810348,3
9,1,27,134.28140177787878,151.00396491927373,13
9,1,129,163.27666770087347,155.2664921207112,3
9,2,5,385.76416015625,,1
9,3,1,316.1161295572917,116.53174996671584,2
9,3,2,185.64408026801212,132.76020283521493,3
9,5,2,250.4918212890625,,1
9,6,1,77.06083170572917,,1
9,6,4,98.04870142255511,91.9682014292629,7
9,7,103,189.86407470703125,,1
9,9,4,71.46860567728679,69.88795194229131,15
9,9,6,113.23866780598958,,1
9,9,105,91.01024921735127,125.21470331982678,2
9,10,101,352.8042399088542,,1
9,13,2,158.69708251953125,,1
10,1,3,72.42000155978734,15.364276477445816,3
10,1,12,377.6009114583333,,1
10,1,13,158.03105748494465,102.32449762609143,10
10,1,14,156.82723026649626,77.96449601437422,17
10,1,15,87.31846480766932,79.50032900195164,5
10,1,16,395.7931722005208,,1
10,1,18,106.32964155409071,70.31839227473795,3
10,1,21,139.12947167290582,105.56185208993533,6
10,1,23,169.3901942217792,79.73947134690458,36
10,1,24,240.3329060872396,,1
10,1,25,64.42628987630208,17.698234494338692,2
10,1,26,108.53694619072807,124.78541289594479,3
10,1,31,208.41618419828868,98.44886357593742,14
10,1,34,210.50310991812444,82.13392197271334,23
10,1,35,129.08969370524088,88.73521522871897,3
10,1,36,190.25883314344617,127.50666452344163,3
10,1,38,187.5723168891773,97.45810982323464,19
10,1,44,211.48043823242188,117.8206161294853,8
10,1,45,232.6521174112956,111.61729379027837,4
10,1,46,139.5897216796875,14.778262279798078,3
10,1,58,193.52135721842447,64.26773661312843,8
10,1,62,28.787498474121094,,1
10,1,64,187.1575975418091,132.89506156411673,8
10,1,65,61.51369391547309,1.6844269629262971,3
10,1,66,267.905030861879,79.39711505095578,13
10,1,67,197.09456626574197,134.22347443552746,4
10,1,68,107.83037611367045,71.3905603583981,23
10,1,69,154.9784008026123,77.7072476755998,30
10,1,71,180.91963958740234,83.95597998544656,6
10,1,72,168.73383543226453,138.97118299318342,3
10,1,73,202.45070386500583,83.11692183807668,56
10,1,74,199.8238321940104,,1
10,1,75,128.92666625976562,,1
10,1,77,170.94719441731772,32.9035467145092,3
10,1,78,248.10853881835934,79.09122871253231,5
10,1,101,191.20149943033852,65.44670830258923,5
10,1,117,253.15584309895831,99.28333361366843,2
10,1,120,201.24974365234377,122.7859689375977,5
10,1,127,208.30514272054037,128.99830396915374,4
10,1,128,168.88575236002603,,1
10,1,137,88.10366821289062,,1
10,1,139,215.61969248453778,153.53156255452237,4
10,1,143,206.89591471354166,41.947776279342044,4
10,1,157,214.35287475585938,31.92037854831803,2
10,1,163,85.93812306722006,51.42604613682645,2
10,1,205,90.42325146993002,65.86582221321324,4
10,1,207,178.43025716145834,,1
10,1,211,193.77349853515625,,1
10,1,217,168.72201538085935,51.66520221007743,5
10,1,220,258.06019897460936,140.34705471886485,5
10,1,227,215.65308295355905,83.25396940173458,3
10,1,228,98.1667849222819,101.38254787898832,2
10,1,229,228.06139402036317,106.84272205699212,9
10,1,230,202.83398778097967,108.8252497633455,14
10,1,232,199.20332790556404,130.1027377145939,14
10,1,233,232.5599568684896,206.45944168649675,2
10,1,237,228.35941569010416,190.14065668518018,2
10,1,240,198.44358723958334,100.2639433331838,5
10,1,243,164.57150522867838,109.10520968973013,3
10,1,247,111.28204345703125,31.260544571554092,2
10,1,257,208.71199544270834,,1
10,1,263,34.423998514811196,,1
10,1,317,193.61773681640625,85.04456473375292,6
10,1,329,226.17306213378907,131.4083689476508,5
10,1,330,1.309666633605957,,1
10,1,332,357.7729085286458,,1
10,1,333,233.50767644246417,111.6833383521303,8
10,1,339,77.7070821126302,,1
10,1,340,192.5905479662346,122.45107963611352,11
10,1,343,169.34239451090494,83.4225450912052,4
10,1,405,242.05054219563803,222.65973537508455,2
10,1,429,217.04649658203124,112.29198455892295,5
10,1,432,81.47683207194011,,1
10,1,529,181.12692934502556,83.77184615333047,619
10,1,530,202.4246991475423,93.51371052415564,36
10,1,533,168.17188023075914,87.47638566865568,11
10,1,629,202.66517770056635,98.68869669770922,17
10,1,633,203.86920960945417,79.28526172858068,79
10,1,732,125.957695733066,83.85123117600928,144
10,2,2,150.65050252278647,,1
10,2,211,401.5556640625,,1
10,3,7,263.44517008463544,,1
10,3,19,259.47849527994794,,1
10,3,203,398.1582438151042,,1
10,5,2,313.2274169921875,,1
10,5,13,261.99432373046875,,1
10,5,109,218.5084940592448,1.9906224043693632,2
10,6,10,79.31908162434895,,1
10,6,204,344.0865885416667,,1
11,1,1,64.7149149576823,,1
11,1,5,86.00075276692708,,1
11,1,9,110.07285817464191,83.7417755007007,4
11,1,10,93.0979995727539,48.09375220182497,2
11,1,11,106.73816935221355,,1
11,1,14,136.0997517903646,,1
11,1,15,183.76017252604166,,1
11,1,16,131.63175455729166,,1
11,1,18,117.048583984375,,1
11,1,19,177.78774685329861,76.84662232831728,3
11,1,30,170.21835327148438,44.279829687954,4
11,1,31,35.90691630045573,,1
11,1,33,155.7278743584951,103.34734144551506,4
11,1,122,346.5962117513021,39.99224586878547,2
11,1,124,392.4091796875,,1
11,1,126,216.75408935546875,,1
11,1,135,144.01741621229385,165.52065150044064,3
11,1,224,245.30000813802081,94.56540415219935,2
11,1,225,396.128173828125,,1
11,1,235,97.8050028483073,,1
11,1,322,134.8011678059896,74.18705628149995,2
11,2,4,129.82821994357639,93.6237150240088,3
11,2,102,83.06274795532227,67.82320494501874,2
11,2,111,203.54791259765625,,1
11,2,201,16.072333017985027,,1
11,2,213,168.19400024414062,,1
11,2,314,41.613749186197914,,1
11,4,2,91.65558115641277,122.28892945048759,2
11,4,103,36.426625569661454,7.281137595304222,2
11,6,108,130.23574829101562,,1
11,6,111,172.6525910695394,225.42895190964433,2
11,7,3,115.83299763997395,,1
11,10,3,127.04191589355469,35.671179225089915,2
11,10,102,187.3193359375,,1
11,11,1,293.63926188151044,,1
11,11,3,96.52524820963542,,1
11,11,8,254.15132649739584,,1
11,11,204,287.6719970703125,,1
11,12,1,266.7998809814453,165.73282013792974,2
11,12,2,154.10983276367188,,1
11,12,3,153.5041707356771,,1
11,12,6,195.12242126464844,82.802208392782,2
11,12,7,87.96266682942708,,1
11,12,8,292.23850504557294,,1
11,12,9,211.35169474283853,37.44861068365029,3
11,12,10,121.05758666992188,35.964979848437544,2
11,12,11,304.6629231770833,,1
11,12,25,270.56955295138886,47.5836849850038,3
11,12,26,394.7880859375,,1
11,12,28,249.70007832845053,188.74588596978737,2
11,12,29,282.1065673828125,,1
11,12,119,310.1821594238281,100.33442701279427,2
11,12,120,278.70941162109375,,1
11,12,121,248.37521362304688,46.83162514893285,2
11,12,122,142.41558837890625,,1
11,12,123,272.90000406901044,,1
11,12,124,352.1999918619792,,1
11,12,130,162.78529103597003,150.90265733035412,2
11,12,133,135.29341634114584,,1
11,12,134,23.9840825398763,,1
11,12,219,282.8450046115451,93.78865896543202,3
11,12,220,222.66817220052084,,1
11,12,221,250.9917500813802,68.13551871206427,2
11,12,222,4.781000137329102,,1
11,12,223,272.0658264160156,111.86864602492247,2
11,12,224,111.96541341145833,,1
11,12,227,271.54705132378473,75.51820971751128,3
11,12,230,182.21964518229169,113.16987199871367,4
11,12,234,155.62644672393802,133.95215516133197,3
11,12,330,211.44640689425995,82.44760837174664,42
11,12,430,309.7525939941406,43.34670162825835,2
12,1,1,81.00783284505208,,1
12,1,2,187.23387145996094,105.61270320848793,2
12,1,3,148.66655985514322,101.84175485799628,3
12,1,4,95.40954081217447,9.374768246133371,2
12,1,5,219.59586588541669,16.609643662246523,2
12,1,6,193.7350056966146,87.99778381628616,3
12,1,7,156.34022034539117,166.31192120985753,3
12,1,8,225.9523383246528,66.01828484299236,3
12,1,9,299.9900716145833,,1
12,1,10,253.1737060546875,34.57191911875773,4
12,1,11,105.76944563123914,95.81384265284689,6
12,1,12,175.64754231770831,159.99894426226228,4
12,1,13,134.3070271809896,69.35895287548881,3
12,1,14,136.16008165147568,22.665224800830824,3
12,1,15,143.8443323771159,119.70775664394318,2
12,1,16,199.10905965169272,128.54551678372698,3
12,1,17,165.94109514024524,110.26306268213358,6
12,1,19,128.40040630764432,85.68191849857291,6
12,1,20,173.27998089790344,131.24614700056335,8
12,1,22,148.49391508102417,145.0181743651505,4
12,1,23,130.5772684733073,70.17740453716452,5
12,1,24,15.321584065755209,,1
12,1,25,141.96663411458334,51.39333232962943,5
12,1,28,152.8093075222439,69.97808568346579,3
12,1,118,190.2643035888672,83.84982160086746,35
12,1,218,176.01541239420575,143.0804472884344,5
12,2,103,126.09283447265625,,1
12,3,5,44.04191589355469,,1
12,4,1,315.00282796223956,,1
12,4,105,28.47516632080078,,1
12,8,4,383.9936116536458,,1
12,10,2,381.72344292534723,19.317320652834173,3
13,1,8,188.83333333333334,,1
13,1,9,206.43221028645831,9.883411249653541,2
13,1,110,77.61054229736328,0.9733903452951772,2
13,1,119,161.50632566264554,78.07879857718542,39
13,3,9,110.91233317057292,,1
13,3,105,212.46004231770831,13.194090032906718,2
13,5,303,364.2725016276042,,1
13,7,4,129.57808430989584,,1
13,9,308,190.03742811414932,78.2612352804762,6
14,1,9,134.57657877604166,,1
14,4,10,114.62100219726562,,1
14,5,7,97.4661636352539,52.343341386977144,2
14,6,1,403.7119954427083,,1
14,6,2,217.80000813802084,,1
14,6,5,81.01125081380208,,1
14,7,4,44.529998779296875,,1
14,7,6,71.30358378092448,,1
14,8,3,95.14150161743163,69.28697159895664,5
14,9,4,308.3009847005208,,1
15,1,1,218.95263284047437,109.9560625044503,50
15,1,2,181.48252157223072,109.26313284522223,54
15,1,3,280.06512451171875,123.68801240663687,2
15,1,4,159.57245381673178,98.40315456419039,2
15,1,5,124.06575520833333,103.83724932195341,5
15,1,6,210.8521065711975,162.82054164373238,4
15,1,7,178.39050123426648,145.9723861595748,3
15,1,8,202.23825073242188,214.10792536905893,2
15,1,9,84.31116739908855,,1
15,1,11,169.08949788411456,22.800539617696078,2
15,1,12,106.94629033406576,94.82095746585192,2
15,1,16,132.6449178059896,,1
15,1,17,225.59921264648438,26.446199305081905,2
15,1,19,150.42891438802084,103.08049357597038,2
15,1,20,140.685791015625,141.56495852998944,2
15,1,22,363.7790120442708,,1
15,1,23,404.9239095052083,,1
15,1,25,277.5885009765625,,1
15,1,26,139.31200154622397,,1
15,1,27,338.53558349609375,,1
15,1,29,225.9054972330729,,1
15,1,30,346.082763671875,,1
15,1,31,207.09774780273438,26.462772120265964,2
15,1,32,293.0003594292535,28.667301236612072,3
15,1,34,347.377685546875,,1
15,1,38,219.2955780029297,79.4807975608072,2
15,1,40,86.99753898382187,122.44007262920519,2
15,1,110,175.39274088541666,,1
15,1,139,196.85594007703992,83.4913681258044,18
15,1,210,189.6782938639323,26.250922053946113,2
15,1,339,208.3695068359375,,1
15,2,4,67.847583744261,62.6857649855374,3
15,2,6,270.56591796875,,1
15,2,7,130.69608561197916,,1
15,2,9,301.6684163411458,,1
15,2,11,247.68229166666669,46.99354097783614,2
15,2,12,220.18424479166666,,1
15,2,14,148.70849609375,,1
15,2,15,256.26442464192706,,1
15,2,19,283.5868387858073,79.92538691643507,5
15,2,20,290.19171142578125,133.45820485811456,2
15,2,21,350.438232421875,,1
15,2,24,180.8723347981771,165.17060320754723,2
15,2,25,206.5409952799479,,1
15,2,26,330.27834065755206,,1
15,2,27,269.3017578125,,1
15,2,28,202.66133626302081,8.205154762030244,2
15,2,33,297.6319986979167,,1
15,2,34,213.5752705891927,61.46201537624598,5
15,2,35,285.59744408017116,63.9457206505683,7
15,2,36,209.34603881835938,6.429547371324886,2
15,2,132,122.2278823852539,80.8936696170901,2
15,2,137,377.6285807291667,,1
15,2,140,212.49058363172742,40.92898603277764,3
15,2,232,33.412584940592446,,1
15,2,240,166.28815307617185,98.23317672853848,5
15,3,1,19.60200055440267,12.399000412950308,2
15,3,6,39.7754160563151,,1
15,3,8,116.41191609700522,28.69886496342494,2
15,3,9,126.77364857991536,103.39618974321566,5
15,3,10,195.88199869791666,,1
15,3,11,57.999664306640625,,1
15,3,104,107.17322285970052,58.795034037232384,3
15,3,107,294.25758870442706,153.5710999633832,2
15,3,202,287.7688395182292,27.757446962797566,3
15,3,205,204.1924051920573,70.92975789569716,5
15,3,207,155.9867830912272,144.98596074685378,5
15,3,302,78.17550277709961,84.01331685413908,2
15,3,305,137.71000162760416,,1
15,3,505,186.29503885904947,171.58069334576754,2
15,4,7,43.675333658854164,,1
15,4,9,62.69041951497396,,1
15,4,101,114.04733276367188,,1
15,4,301,110.1649169921875,,1
15,6,1,128.2562203906831,78.86189904329274,35
15,6,102,120.3344160715739,62.429804415008824,4
15,6,202,18.065250396728516,,1
15,7,4,85.84958224826387,11.884510854229525,3
15,7,103,169.67583211263022,,1
15,7,206,47.2302500406901,,1
15,8,101,26.792999267578125,,1
15,8,201,240.94500732421875,,1
15,8,302,261.6654052734375,,1
15,9,4,205.62146606445313,97.2928421196432,5
15,9,5,156.92039251327515,145.5040043397583,4
15,10,102,137.6950887044271,,1
15,11,102,170.41366577148438,,1
15,11,103,194.47674560546875,,1
15,11,105,249.92191569010416,,1
15,11,202,78.99633280436198,,1
15,11,203,48.95045693715413,66.89919362265572,2
15,11,306,25.78783416748047,,1
16,1,1,167.55970891316733,210.06616353022153,2
16,1,2,215.7337900797526,106.80600817951618,6
16,1,3,139.43597393944148,81.59204894018578,7
16,1,4,244.23812866210938,121.89537184477011,2
16,1,5,160.84474109468007,53.02762380820946,7
16,1,6,171.05506642659503,134.81697734820037,5
16,1,7,124.09836244583131,73.13335665884703,8
16,1,8,124.59816643043798,104.85610720317187,9
16,1,9,132.11737314860025,80.07939583159008,4
16,1,10,139.1955726464589,137.03017894007542,10
16,1,11,255.36047159830727,122.02064314844029,5
16,1,12,232.48947132958304,137.50780957030764,6
16,1,13,237.521487281436,92.92454670504745,7
16,1,14,134.31405666896276,158.93216658551538,7
16,1,15,123.47233581542969,42.8078909220985,2
16,1,16,178.61330498589408,54.61279491588023,3
16,1,17,228.45078279353953,145.04967032159533,9
16,1,18,117.35274082138426,128.35727078483168,7
16,1,19,136.71813165573846,74.63453055884757,7
16,1,20,149.74385156234106,134.77268366647718,4
16,1,22,209.58871866861983,82.84257258743948,5
16,1,24,190.83502536349826,67.50571519754475,3
16,1,25,174.14839045206705,127.58858731153468,6
16,1,26,274.79689534505206,60.92301319203432,4
16,1,27,140.31491597493488,11.819057080042086,2
16,1,28,75.43696848551433,68.880174185929,5
16,1,29,143.3656069437663,143.7555694358423,4
16,1,30,192.43806966145834,,1
16,1,31,151.36441802978516,125.37651541128696,2
16,1,32,222.42442784164894,125.66227072631467,11
16,1,33,182.63628196716306,137.89240756016974,10
16,1,121,221.5169647216797,95.86622646205437,5
16,1,221,163.6808895534939,70.48943798110842,3
16,2,5,115.46862443288168,123.54202928246656,4
16,2,6,192.3830769856771,,1
16,2,8,16.08216730753581,,1
16,2,103,150.19933064778647,,1
16,2,109,0.3330000042915344,,1
16,2,203,116.48341878255208,,1
16,2,207,154.42225138346353,,1
16,2,307,39.93470891316731,37.261757679951785,2
16,3,2,166.19833374023438,,1
16,3,4,114.20631754729482,122.90688629912664,6
16,3,5,51.347747802734375,,1
16,3,101,158.01199531555176,221.45287351779183,2
16,3,103,106.36897277832031,82.38562151850942,3
16,4,3,242.34375,,1
16,4,4,32.19300079345703,,1
16,4,5,133.70666694641113,130.11836928663223,4
16,5,2,52.73008473714192,5.5562125204785895,2
16,5,103,82.23920933405557,113.42352373887212,2
16,5,301,93.36442057291667,,1
16,6,4,212.28983561197916,,1
16,6,5,109.62975056966145,,1
16,6,16,150.22947947184247,109.93946054295253,4
16,6,19,169.66382853190106,39.47257590099575,2
16,6,22,246.9992116292318,61.64033655043396,4
16,6,108,196.53340657552084,,1
16,6,110,258.71971638997394,209.57154879615135,2
16,6,111,92.08412170410156,77.83683759349536,2
16,6,112,119.2571856180827,76.2682412761702,4
16,6,113,120.07327471839056,111.79825293001514,6
16,6,114,85.41868495941164,101.94811094679437,4
16,6,115,134.49055205451117,106.01842458422126,15
16,6,117,144.61160932268416,102.65623973537113,7
16,6,118,206.3502214219835,96.73197747229355,15
16,6,120,67.65691630045573,,1
16,6,121,125.1113296508789,117.61574366447648,5
16,6,203,177.67508951822916,,1
16,6,210,118.51358642578126,73.24870212264416,5
16,6,211,118.99527443022954,95.57309073147348,14
16,6,212,139.45896631876627,104.08169959456977,5
16,6,213,211.36063435872398,105.75251832944465,5
16,6,214,149.14039713541666,90.01123780689122,5
16,6,215,216.6600340207418,102.5643416507302,8
16,6,217,133.46597471691314,96.05550838294978,7
16,6,218,178.40283222198488,117.62663852281297,10
16,6,220,183.60199991861978,103.29699036043642,2
16,6,221,49.69366709391276,34.135464053480035,2
16,6,223,136.6034952799479,,1
16,6,303,274.6581624348958,,1
16,6,306,23.889916737874348,3.8518015616150167,3
16,6,308,237.6695760091146,39.314544325651234,2
16,6,311,143.71075066460506,110.70925573000261,15
16,6,313,116.38349914550781,23.929310894935025,2
16,6,314,155.36315002441407,60.145262515237995,5
16,6,315,145.92929077148438,74.04745249110805,4
16,6,317,145.87347007520273,98.26660564231877,11
16,6,321,28.687835693359375,,1
16,6,408,176.59082539876303,55.70669136779338,2
16,6,409,246.35125732421875,,1
16,7,1,198.9295213487413,91.24941321121442,3
16,7,2,114.12837028503418,134.65298237100222,2
16,7,3,46.17419566048516,79.19296139331311,3
16,7,5,55.52643191019693,42.79380251503855,5
16,7,6,11.263582865397135,,1
16,7,104,204.56406122843424,96.96730398087145,10
16,7,204,106.62386237250433,67.47919953628899,3
17,1,1,214.59011162651908,130.2607400355538,3
17,1,2,213.08227206499149,96.07844610883535,13
17,1,3,197.15823940700955,108.47173351630089,15
17,1,4,125.33481826782227,69.68552275415045,5
17,1,5,153.2011939154731,143.23234181088242,3
17,1,6,135.2431640625,,1
17,1,7,129.87475204467773,49.32827726221795,4
17,1,8,225.76268513997397,94.9769776973969,4
17,1,9,134.8668743769328,69.76994948859107,8
17,1,10,174.31082160384568,95.4592565691646,9
17,1,11,200.09376780192056,95.89605659608817,10
17,1,12,143.6583161354065,76.23763361156742,8
17,1,13,296.0396474202474,72.17967439319494,4
17,1,14,275.39610290527344,126.16512010303227,4
17,1,15,241.93208249409997,123.89739265610135,8
17,1,16,244.6825205485026,58.69154796887518,4
17,1,17,201.37041982014972,123.67183992807549,4
17,1,18,220.6265869140625,,1
17,1,19,174.30167360659001,94.26504577326524,9
17,1,20,128.94922892252606,100.05180836404597,4
17,1,21,136.6162150065104,73.8998309579267,5
17,1,22,150.40327962239584,52.31426235468949,3
17,1,23,103.05718157026503,68.133899421415,6
17,1,24,141.17835426330566,97.38092718021139,8
17,1,25,164.5035400390625,51.50488569447616,2
17,1,26,250.4170939127604,,1
17,1,27,210.04070366753476,129.59517066592417,9
17,1,28,252.30225287543405,13.344632993144861,3
17,1,29,148.9458096577571,74.97387882522348,26
17,1,30,139.46400515238443,76.44213073351989,4
17,1,31,168.43728129069012,113.94348082919323,5
17,1,32,112.97617891099718,59.98729049698491,6
17,1,33,44.88008117675781,,1
17,1,34,175.61131388346357,40.51033676084068,5
17,1,35,163.8621877034505,64.80601171496626,4
17,1,37,116.41428968641493,91.59845308760582,6
17,1,38,292.1384643554687,30.7133048606489,5
17,1,139,152.6796671549479,,1
17,1,140,163.04264831542972,74.69701378339694,9
17,1,236,250.28621758355035,103.18278131297647,9
17,2,6,130.64958699544272,,1
17,3,2,234.3985799153646,,1
17,3,7,198.77625020345053,111.9256158071923,5
17,3,9,278.95448811848956,,1
17,3,11,177.25675072603758,105.25971085309085,48
17,3,13,96.8666540781657,77.58287855901268,7
17,3,14,163.4337943256765,89.18399092978318,23
17,3,101,93.22308095296223,44.52462669567106,2
17,3,103,158.2152862548828,54.58504841514097,2
17,3,104,85.14283243815105,,1
17,3,105,250.13670857747394,95.03932624474145,2
17,3,112,359.267578125,,1
17,3,115,205.4981689453125,,1
17,3,201,318.59116617838544,,1
17,3,203,176.831293741862,67.53759542118972,2
17,3,204,213.8650919596354,,1
17,3,215,367.6106770833333,,1
17,3,612,77.87717988755968,84.77809154092579,6
17,3,712,198.28216552734375,,1
17,3,812,203.8324178059896,,1
17,4,2,150.68450927734375,,1
17,4,3,52.00250244140625,,1
17,6,3,110.78941853841145,,1
17,6,101,356.171142578125,,1
17,8,5,48.50666809082031,,1
17,9,1,270.62721761067706,137.46286223468832,3
17,9,3,82.64516703287761,,1
17,11,3,126.98462549845378,132.02113713903856,2
17,11,302,122.07166544596355,,1
17,12,2,400.1417643229167,,1
17,13,5,212.70657348632812,80.43585638722367,2
17,13,201,311.4614562988281,11.852454467585327,2
18,1,14,308.6199951171875,,1
18,1,19,258.56390380859375,,1
18,1,222,339.545166015625,,1
18,3,4,281.6284993489583,138.35665140719615,2
18,3,5,142.41989135742188,37.678055352821445,3
18,3,101,196.63306003146704,60.44319687251052,3
18,3,102,60.25749969482422,11.520419122401394,2
18,3,103,274.0211588541667,,1
18,3,201,191.41666666666666,,1
18,6,1,338.1267496744792,,1
18,7,201,234.92500813802084,,1
18,9,3,276.7600809733073,69.15563878559006,2
18,9,6,119.28284284803603,71.13343569853198,9
18,9,7,172.6090005238851,98.96480354348733,8
18,9,8,141.45453882217407,164.69713641724454,4
18,9,9,133.47830390930176,118.60491122666868,8
18,9,102,95.89118893941244,84.22751305932458,8
18,9,201,116.34466552734375,,1
18,9,304,80.00958251953125,59.600849773132225,2
18,9,404,119.99801381429036,46.22934247754546,6
18,10,2,278.51666259765625,,1
18,10,4,380.5735677083333,,1
18,10,5,156.86089415777298,110.94399096020935,7
18,10,6,189.93404388427734,153.90586147912038,2
18,10,7,122.68549946376255,128.46343161507963,7
18,10,8,269.48894585503473,61.38436793540362,3
18,10,9,282.17490641276044,,1
18,10,10,202.3695068359375,,1
18,10,11,391.0032552083333,,1
18,10,18,252.3635050455729,,1
18,10,113,147.0163288116455,184.17750476599454,2
18,10,116,114.19422794523693,75.77790289049584,7
18,10,117,9.860666910807291,,1
18,10,216,31.69041697184245,,1
18,11,2,240.18058268229166,91.27541470805943,3
18,11,3,130.70441691080728,,1
18,11,4,104.5985819498698,37.9709234751776,2
18,12,104,116.7130839029948,,1
18,14,5,298.346923828125,,1
18,14,6,57.63250223795573,,1
19,2,5,52.42747370402017,61.08656010533684,3
19,2,106,117.94664001464844,72.758251850427,6
19,2,307,23.398834228515625,,1
19,4,1,158.86270650227866,96.47134263592554,2
19,4,102,141.81278189023337,103.35637407765975,8
19,5,5,72.40149943033855,,1
19,6,5,37.5619150797526,,1
19,7,107,151.62225341796875,,1
19,9,6,226.85933430989584,,1
